City_ID,City,Country,Date,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
462,Kisangani,CD,2021-01-31 17:10:40,2021-01-31 17:10:40,0.5167,25.2,78.4,56,63,1.92
463,Siuna,NI,2021-01-31 17:10:40,2021-01-31 17:10:40,13.7332,-84.7773,81.54,62,55,5.19
464,Gorontalo,ID,2021-01-31 17:10:40,2021-01-31 17:10:40,0.5412,123.0595,75.25,84,100,3.78
465,Taldan,RU,2021-01-31 17:10:41,2021-01-31 17:10:41,53.6667,124.8,-34.47,81,8,3.09
466,Baghdad,IQ,2021-01-31 17:10:41,2021-01-31 17:10:41,33.3406,44.4009,59.0,47,75,9.22
467,Kungurtug,RU,2021-01-31 17:05:48,2021-01-31 17:05:48,50.5994,97.5228,-15.68,82,97,1.54
468,Havelock,US,2021-01-31 17:09:46,2021-01-31 17:09:46,34.8791,-76.9013,55.0,94,100,5.01
469,Urengoy,RU,2021-01-31 17:10:41,2021-01-31 17:10:41,65.9667,78.3667,-8.73,89,100,14.47
470,Itanhaem,BR,2021-01-31 17:10:41,2021-01-31 17:10:41,-24.1831,-46.7889,87.01,66,40,6.91
471,Gushikawa,JP,2021-01-31 17:09:15,2021-01-31 17:09:15,26.3544,127.8686,62.6,81,20,5.75
472,Nizwa,OM,2021-01-31 17:10:41,2021-01-31 17:10:41,22.9333,57.5333,66.45,32,0,3.91
473,Aras,ES,2021-01-31 17:10:42,2021-01-31 17:10:42,42.5617,-2.356,59.0,67,0,13.8
474,La Ronge,CA,2021-01-31 17:10:42,2021-01-31 17:10:42,55.1001,-105.2842,14.0,85,50,3.44
475,Progreso,MX,2021-01-31 17:10:42,2021-01-31 17:10:42,21.2833,-89.6667,84.99,54,1,9.22
476,Nishihara,JP,2021-01-31 17:10:42,2021-01-31 17:10:42,26.1842,127.7558,62.6,63,20,6.91
477,Bako,ET,2021-01-31 17:10:42,2021-01-31 17:10:42,5.7833,36.5667,72.5,32,20,3.38
478,Dunedin,NZ,2021-01-31 17:10:42,2021-01-31 17:10:42,-45.8742,170.5036,59.0,82,100,5.37
479,Aksarka,RU,2021-01-31 17:10:43,2021-01-31 17:10:43,66.5606,67.7975,-13.74,89,94,8.01
480,Ouango,CF,2021-01-31 17:10:43,2021-01-31 17:10:43,4.3133,22.5552,84.45,24,100,3.38
481,Nisia Floresta,BR,2021-01-31 17:10:43,2021-01-31 17:10:43,-6.0911,-35.2086,87.8,51,40,18.41
482,Daru,PG,2021-01-31 17:10:43,2021-01-31 17:10:43,-9.0763,143.2092,78.37,87,98,9.57
483,Nouadhibou,MR,2021-01-31 17:10:43,2021-01-31 17:10:43,20.931,-17.0347,73.4,60,0,16.11
484,Hongjiang,CN,2021-01-31 17:10:43,2021-01-31 17:10:43,27.11,109.9956,48.67,88,81,1.99
485,Cantaura,VE,2021-01-31 17:10:43,2021-01-31 17:10:43,9.3057,-64.3584,89.74,44,42,12.5
486,Langsa,ID,2021-01-31 17:10:44,2021-01-31 17:10:44,4.4683,97.9683,74.16,87,92,2.08
487,Villa Carlos Paz,AR,2021-01-31 17:10:44,2021-01-31 17:10:44,-31.4241,-64.4978,66.0,85,95,1.99
488,Palmer,US,2021-01-31 17:10:44,2021-01-31 17:10:44,42.1584,-72.3287,19.99,52,40,3.44
489,Nazare,BR,2021-01-31 17:10:44,2021-01-31 17:10:44,-13.035,-39.0144,88.29,51,27,9.24
490,Cortez,US,2021-01-31 17:10:44,2021-01-31 17:10:44,37.3489,-108.5859,33.01,63,1,9.22
491,Veraval,IN,2021-01-31 17:10:44,2021-01-31 17:10:44,20.9,70.3667,70.09,60,0,8.68
492,Asfi,MA,2021-01-31 17:10:45,2021-01-31 17:10:45,32.2994,-9.2372,64.6,66,0,19.6
493,Komyshnya,UA,2021-01-31 17:10:11,2021-01-31 17:10:11,50.1859,33.684,23.25,98,86,6.62
494,Neuquen,AR,2021-01-31 17:10:45,2021-01-31 17:10:45,-38.9516,-68.0591,75.42,30,100,18.21
495,Mindelo,CV,2021-01-31 17:10:45,2021-01-31 17:10:45,16.8901,-24.9804,77.0,65,20,27.63
496,Barcelos,PT,2021-01-31 17:07:10,2021-01-31 17:07:10,41.5388,-8.6151,57.2,100,90,5.75
497,Buzmeyin,TM,2021-01-31 17:10:45,2021-01-31 17:10:45,38.0507,58.2056,51.8,66,0,6.91
498,Pawai,IN,2021-01-31 17:10:45,2021-01-31 17:10:45,24.2667,80.1667,56.03,36,0,5.14
499,Dorado,PR,2021-01-31 17:10:46,2021-01-31 17:10:46,18.4588,-66.2677,78.8,78,75,21.85
500,Barreirinha,BR,2021-01-31 17:10:46,2021-01-31 17:10:46,-2.7933,-57.07,90.77,50,23,5.5
501,Kousseri,CM,2021-01-31 17:10:46,2021-01-31 17:10:46,12.0769,15.0306,93.2,10,0,3.44
502,Flagstaff,US,2021-01-31 17:07:49,2021-01-31 17:07:49,35.1981,-111.6513,35.01,69,1,12.66
503,Quatre Cocos,MU,2021-01-31 17:06:21,2021-01-31 17:06:21,-20.2078,57.7625,82.4,74,75,11.5
504,Mata De Sao Joao,BR,2021-01-31 17:10:46,2021-01-31 17:10:46,-12.5303,-38.2992,82.4,69,40,10.36
505,Nenjiang,CN,2021-01-31 17:10:46,2021-01-31 17:10:46,49.1833,125.2167,-15.05,87,100,10.36
506,Vlore,AL,2021-01-31 17:06:59,2021-01-31 17:06:59,40.4667,19.4897,56.3,89,100,21.12
507,Berdigestyakh,RU,2021-01-31 17:10:47,2021-01-31 17:10:47,62.0989,126.6992,-40.61,79,100,6.58
508,Aswan,EG,2021-01-31 17:06:07,2021-01-31 17:06:07,24.0934,32.907,65.64,25,0,9.01
509,Waingapu,ID,2021-01-31 17:10:47,2021-01-31 17:10:47,-9.6567,120.2641,78.57,83,100,10.96
510,Sharjah,AE,2021-01-31 17:10:47,2021-01-31 17:10:47,25.3573,55.4033,69.8,60,0,6.91
511,Garissa,KE,2021-01-31 17:10:47,2021-01-31 17:10:47,-0.4536,39.6401,89.19,24,37,9.15
512,Sur,OM,2021-01-31 17:06:56,2021-01-31 17:06:56,22.5667,59.5289,69.64,56,0,5.44
513,Rawlins,US,2021-01-31 17:10:48,2021-01-31 17:10:48,41.7911,-107.2387,24.8,58,1,3.44
514,Gamba,GA,2021-01-31 17:10:48,2021-01-31 17:10:48,-2.65,10.0,79.56,85,80,6.49
515,Kasongo,CD,2021-01-31 17:10:48,2021-01-31 17:10:48,-4.45,26.6667,72.36,94,100,1.5
516,Islahiye,TR,2021-01-31 17:10:48,2021-01-31 17:10:48,37.025,36.6306,55.99,76,40,4.61
517,Sedona,US,2021-01-31 17:10:48,2021-01-31 17:10:48,34.8697,-111.761,46.4,39,1,10.36
518,Tecoanapa,MX,2021-01-31 17:10:48,2021-01-31 17:10:48,16.5167,-98.75,82.18,63,65,5.84
519,Bathsheba,BB,2021-01-31 17:07:03,2021-01-31 17:07:03,13.2167,-59.5167,84.2,54,20,24.16
520,Cam Ranh,VN,2021-01-31 17:10:49,2021-01-31 17:10:49,11.9214,109.1591,73.4,78,20,5.75
521,Ust-Kuyga,RU,2021-01-31 17:10:49,2021-01-31 17:10:49,70.0167,135.6,-37.77,80,99,4.54
522,Vila Velha,BR,2021-01-31 17:07:02,2021-01-31 17:07:02,-20.3297,-40.2925,89.01,58,20,18.41
523,Luwuk,ID,2021-01-31 17:10:49,2021-01-31 17:10:49,-0.9516,122.7875,78.91,70,100,4.92
524,Mmabatho,ZA,2021-01-31 17:10:49,2021-01-31 17:10:49,-25.85,25.6333,68.0,94,75,5.75
525,Saldanha,ZA,2021-01-31 17:07:05,2021-01-31 17:07:05,-33.0117,17.9442,67.87,83,32,9.33
526,Sambava,MG,2021-01-31 17:07:00,2021-01-31 17:07:00,-14.2667,50.1667,80.26,80,1,8.39
527,Aksu,CN,2021-01-31 17:10:50,2021-01-31 17:10:50,41.1231,80.2644,21.04,79,58,2.37
528,Vadlapudi,IN,2021-01-31 17:10:50,2021-01-31 17:10:50,14.3167,79.8,71.51,84,53,4.83
529,Ihosy,MG,2021-01-31 17:10:50,2021-01-31 17:10:50,-22.4,46.1167,73.26,83,27,6.62
530,Bijie,CN,2021-01-31 17:10:50,2021-01-31 17:10:50,27.3125,105.2942,39.09,84,100,6.06
531,Jiaonan,CN,2021-01-31 17:10:50,2021-01-31 17:10:50,35.8786,119.9753,44.01,70,100,2.24
532,Constantine,DZ,2021-01-31 17:10:37,2021-01-31 17:10:37,36.365,6.6147,51.8,62,75,13.8
533,Gornopravdinsk,RU,2021-01-31 17:10:51,2021-01-31 17:10:51,60.05,69.9,6.24,95,98,4.09
534,Keti Bandar,PK,2021-01-31 17:10:51,2021-01-31 17:10:51,24.1447,67.4497,68.34,78,0,8.75
535,Indramayu,ID,2021-01-31 17:10:51,2021-01-31 17:10:51,-6.3264,108.32,79.68,82,100,8.9
536,Kinwat,IN,2021-01-31 17:10:51,2021-01-31 17:10:51,19.6333,78.2,70.05,39,0,6.15
537,Kiama,AU,2021-01-31 17:10:51,2021-01-31 17:10:51,-34.6833,150.8667,68.0,95,100,3.76
538,Kharan,PK,2021-01-31 17:10:51,2021-01-31 17:10:51,28.5833,65.4167,63.18,29,0,5.06
539,Bereda,ES,2021-01-31 17:10:52,2021-01-31 17:10:52,43.2686,-7.5406,55.99,90,84,15.99
540,Faya,SA,2021-01-31 17:10:52,2021-01-31 17:10:52,18.3851,42.4509,62.6,39,0,13.8
541,Diban,SY,2021-01-31 17:09:09,2021-01-31 17:09:09,35.0365,40.5167,53.49,61,15,11.88
542,Malanje,AO,2021-01-31 17:10:52,2021-01-31 17:10:52,-9.5402,16.341,77.0,78,75,11.5
543,Abapo,BO,2021-01-31 17:10:52,2021-01-31 17:10:52,-18.8333,-63.4667,84.47,57,60,5.99
544,Mana,GF,2021-01-31 17:10:52,2021-01-31 17:10:52,5.6592,-53.7767,81.46,71,57,13.2
545,San Jeronimo,PE,2021-01-31 17:10:52,2021-01-31 17:10:52,-11.9472,-75.2829,60.1,53,41,4.23
546,Vestmanna,FO,2021-01-31 17:10:53,2021-01-31 17:10:53,62.1564,-7.1664,28.4,69,20,12.66
547,Conakry,GN,2021-01-31 17:08:19,2021-01-31 17:08:19,9.538,-13.6773,82.02,63,0,14.41
548,Grand Gaube,MU,2021-01-31 17:10:53,2021-01-31 17:10:53,-20.0064,57.6608,81.0,73,47,5.99
549,Dong Hoi,VN,2021-01-31 17:10:53,2021-01-31 17:10:53,17.4833,106.6,68.86,90,73,5.86
550,Mata,PT,2021-01-31 17:10:53,2021-01-31 17:10:53,40.683,-7.4592,57.0,94,88,11.99
551,Iquique,CL,2021-01-31 17:06:45,2021-01-31 17:06:45,-20.2208,-70.1431,75.2,57,0,14.97
552,Mocuba,MZ,2021-01-31 17:10:54,2021-01-31 17:10:54,-16.8392,36.9856,77.29,94,63,4.54
553,Makakilo City,US,2021-01-31 17:10:54,2021-01-31 17:10:54,21.3469,-158.0858,71.6,83,40,3.44
554,Kasungu,MW,2021-01-31 17:10:54,2021-01-31 17:10:54,-13.0333,33.4833,69.48,95,100,6.31
555,Polyarnyy,RU,2021-01-31 17:09:29,2021-01-31 17:09:29,69.1989,33.4478,-9.4,84,0,4.47
556,Karsava,LV,2021-01-31 17:10:54,2021-01-31 17:10:54,56.7841,27.6883,23.99,96,96,12.73
557,Cermeno,PA,2021-01-31 17:10:54,2021-01-31 17:10:54,8.7333,-79.85,90.0,62,20,25.32
558,Baturaja,ID,2021-01-31 17:10:55,2021-01-31 17:10:55,-4.1333,104.1667,73.51,86,100,2.64
559,Manicore,BR,2021-01-31 17:10:55,2021-01-31 17:10:55,-5.8092,-61.3003,92.35,49,27,5.57
560,Coshocton,US,2021-01-31 17:10:55,2021-01-31 17:10:55,40.272,-81.8596,34.0,95,100,1.01
561,Arklow,IE,2021-01-31 17:10:55,2021-01-31 17:10:55,52.7931,-6.1414,36.0,97,100,1.99
562,Moba,CN,2021-01-31 17:10:55,2021-01-31 17:10:55,33.2288,105.0179,31.91,87,71,1.19
563,Tarbes,FR,2021-01-31 17:10:56,2021-01-31 17:10:56,43.25,0.1667,53.6,87,75,19.57
564,Simpang,ID,2021-01-31 17:10:56,2021-01-31 17:10:56,-1.2667,104.0833,75.81,92,87,3.42
565,Vredendal,ZA,2021-01-31 17:10:56,2021-01-31 17:10:56,-31.6683,18.5012,71.62,71,1,15.41
566,Shelburne,CA,2021-01-31 17:06:59,2021-01-31 17:06:59,44.0787,-80.2041,19.99,88,100,11.97
567,Puerto Leguizamo,CO,2021-01-31 17:10:56,2021-01-31 17:10:56,-0.1934,-74.7819,88.03,49,83,5.35
568,Tuy Hoa,VN,2021-01-31 17:10:56,2021-01-31 17:10:56,13.0833,109.3,70.2,86,96,6.06
569,Ambon,ID,2021-01-31 17:10:56,2021-01-31 17:10:56,-3.6954,128.1814,81.95,77,100,12.53
